Junius St,404,4/
Rockaway Ave,948,1/
Canarsie - Rockaway Pkwy,2161,2/
E 105th St,1268,1/
Saratoga Ave,1914,1/
Sutter Ave - Rutland Road,2450,1/
New Lots Ave,535,1/
Broadway Junction,128,4/
Alabama Ave,211,1/
Shepherd Ave,1154,1/
Crescent St,1025,1/
Cypress Hills,455,1/
75th St - Eldert Ln,919,1/
69th St,968,1/
74th St - Broadway,1029,2/
Woodhaven Blvd - Queens Mall,3147,4/
Myrtle - Wyckoff Aves,378,2/
Seneca Ave,1085,1/
DeKalb Ave,826,1/
52nd St,621,1/
46th St,703,1/
Northern Blvd,480,4/
46th St,1277,4/
82nd St - Jackson Hts,1802,1/
90th St - Elmhurst Av,3135,1/
Howard Beach - JFK Airport,218,2/
Aqueduct - North Conduit Av,376,2/
Briarwood - Van Wyck Blvd,1069,4/
Forest Hills - 71st Av,1539,2/
Sutphin Blvd,985,1/
Jamaica Ctr - Parsons / Archer,1174,2/
225th St,1626,1/
Elder Ave,1971,1/
Longwood Ave,839,1/
Astoria Blvd,1000,1/
Astoria - Ditmars Blvd,1743,1/
Jackson Ave,1287,1/
Prospect Ave,1679,1/
Cypress Ave,629,1/
174th St,1868,1/
Allerton Ave,1415,1/
E 143rd St - St Mary's St,441,1/
Kingsbridge Rd,2642,4/
Bedford Park Blvd - Lehman College,244,1/
Harlem - 148 St,672,4/
Mt Eden Ave,1620,1/
Fordham Rd,3136,1/
170th St,1528,1/
Bedford Park Blvd,2026,1/
Marble Hill - 225th St,891,1/
231st St,2383,2/
215th St,330,1/
207th St,524,1/
Inwood - 207th St,558,2/
Van Cortlandt Park - 242nd St,408,4/
West Farms Sq - E Tremont Av,2384,1/
219th St,1223,1/
Mosholu Pkwy,1214,4/
Norwood - 205th St,2063,1/
Burke Ave,1317,1/
Baychester Ave,1362,1/
Eastchester - Dyre Ave,1015,1/
Jamaica - 179th St,1735,2/
Wakefield - 241st St,809,4/
Botanic Garden,102,1/
Bushwick - Aberdeen,217,1/
Broadway Junction,27,4/
Gun Hill Rd,1642,2/
E 180th St,1116,2/
Dyckman St,819,4/
125th St,1117,1/
Franklin Ave - Fulton St,553,2/
149th St - Grand Concourse,418,1/
3rd Ave - 149th St,2338,2/
167th St,1773,1/
Brook Ave,1418,4/
33rd St,170,4/
40th St,776,1/
145th St,993,1/
155th St,578,1/
161st St - Yankee Stadium,1420,2/
Utica Ave,2021,2/
Steinway St,559,4/
Kosciuszko St,1080,1/
Gates Ave,1185,1/
Central Ave,679,1/
Knickerbocker Ave,1160,1/
30th Ave,1276,1/
Jefferson St,953,4/
Morgan Ave,288,1/
Queens Plz,30,2/
18th Ave,2190,1/
77th St,1354,1/
Bay Ridge Ave,1792,1/
50th St,3742,1/
Ft Hamilton Pkwy,1526,1/
25th Ave,850,1/
Bay Pky,1370,2/
20th Ave,1144,1/
18th Ave,1228,1/
Bay Ridge - 95th St,997,1/
86th St,1465,1/
79th St,1376,1/
71st St,1377,1/
20th Ave,1817,1/
18th Ave,1962,4/
62nd St,1002,2/
New Utrecht Ave,101,2/
Ave U,974,1/
Kings Hwy,1141,4/
Brighton Beach,1292,1/
Sheepshead Bay,1871,4/
Ave U,2097,1/
Kings Hwy,2796,2/
Ave U,470,1/
Kings Hwy,1065,4/
Neptune Ave,457,4/
Ave X,1115,1/
Bay 50th St,619,1/
Gravesend - 86th St,540,1/
Ave P,1181,1/
Ave N,1289,1/
Bay Pky,253,1/
Ave M,2315,1/
Bay Pky,1307,1/
Ave I,966,4/
Ave J,2178,1/
Ave H,790,2/
Neck Rd,1729,1/
21st St - Queensbridge,781,2/
50th St,306,4/
7th Ave,46,4/
47th-50th Sts - Rockefeller Ctr,29,2/
57th St,67,1/
Lexington Ave - 63rd St,676,2/
Roosevelt Island - Main St,539,2/
59th St - Columbus Circle,856,2/
49th St,35,4/
57th St,347,1/
5th Ave - 59th St,31,1/
Lexington Ave - 59th St,527,4/
34th St - Penn Station,14,2/
Times Sq - 42nd St,0,2/
Fulton St,20,2/
Chambers St,81,1/
42nd St - Port Authority Bus Term,672,2/
Myrtle-Willoughby Aves,1764,1/
Flushing Ave,4551,1/
23rd St,374,1/
Herald Sq - 34th St,34,2/
Hoyt - Schermerhorn Sts,256,4/
Jay St - MetroTech,78,2/
East Broadway,1472,1/
Delancey St - Essex St,162,4/
Lower East Side - 2nd Ave,545,1/
Flushing Ave,1043,2/
Myrtle Ave,705,4/
4th Av - 9th St,234,1/
Smith - 9th Sts,892,1/
Bergen St,1261,1/
Jay St - MetroTech,136,2/
Court St,839,1/
Union Sq - 14th St,151,2/
23rd St,267,1/
Prospect Ave,743,1/
4th Av - 9th St,690,1/
3rd Ave,542,1/
Union Sq - 14th St,136,2/
Liberty Ave,309,1/
Broadway Junction,145,1/
59th St,1257,1/
45th St,1497,1/
36th St,489,4/
9th Ave,893,1/
53rd St,1924,1/
Ft Hamilton Pkwy,3278,1/
25th St,541,1/
Carroll St,2040,1/
Spring St,143,1/
181st St,853,4/
190th St,448,1/
116th St,905,1/
125th St,1088,2/
Prince St,99,1/
8th St - NYU,393,1/
Fulton St,324,2/
Park Pl,33,1/
Chambers St,852,2/
Hoyt St,124,1/
Borough Hall,84,2/
183rd St,1685,1/
Fordham Rd,1961,2/
World Trade Center,124,2/
Canal St - Holland Tunnel,103,1/
155th St,940,1/
163rd St - Amsterdam Av,966,1/
Fulton St,44,2/
Chambers St,406,1/
Canal St,171,1/
City Hall,115,1/
Canal St,97,1/
South Ferry,36,2/
Bowling Green,260,2/
Wall St,35,1/
Whitehall St,61,1/
Rector St,19,1/
Fresh Pond Rd,1723,1/
Middle Village - Metropolitan Ave,1261,2/
Rector St,572,1/
Cortlandt St,608,1/
Fulton St,93,2/
Broad St,51,1/
Cortlandt St,53,2/
Wall St,418,1/
Dyckman St,1060,1/
Grand St,271,1/
Broadway - Lafayette St,142,2/
Bowery,175,1/
Canal St,12,1/
23rd St,492,1/
34th St - Penn Station,215,2/
Jackson Hts - Roosevelt Av,396,2/
14th St,134,4/
135th St,930,1/
14th St,120,4/
6th Ave,172,4/
8th Ave,436,1/
14th St,327,2/
Nostrand Ave,661,1/
Clark St,329,1/
Franklin Ave,165,2/
Clinton - Washington Aves,862,1/
Forest Ave,1872,1/
110th St,897,4/
86th St,881,4/
York St,1029,1/
High St,486,1/
Lafayette Ave,335,1/
President St,610,1/
Woodlawn,646,1/
Bleecker St,264,2/
103rd St,1237,1/
Euclid Ave,2243,2/
88th St,1035,1/
Cortelyou Rd,1406,1/
116th St,1374,1/
Parkchester,3065,4/
Franklin St,526,1/
80th St,995,1/
5th Ave - Bryant Pk,33,4/
Spring St,144,1/
125th St,1501,1/
Coney Island - Stillwell Av,1465,2/
34th St - Hudson Yards,563,2/
72nd St,2686,2/
86th St,2628,2/
96th St,1959,2/
